t,E,Ttrans,Trot,Tgyro,Trel,Vslosh,Vcoup,Hx,Hy,Hz,Hn,Px,Py,Pz,s,sd,th1,th2
4.500000000000e+0,2.472930255815e+0,0.000000000000e+0,8.796703927631e-1,-1.241517706896e-1,4.556742824580e-1,1.261136772739e+0,6.005785437796e-4,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.670231670915e-3,6.967005118371e-3,8.625350637110e-2,7.968323815837e-2
4.520000000000e+0,2.472930255815e+0,0.000000000000e+0,8.731282117058e-1,-1.123865331813e-1,4.046558283924e-1,1.307206038514e+0,3.267103832200e-4,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432744e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.803960720116e-3,6.404221301121e-3,8.656438088209e-2,8.171842668682e-2
4.540000000000e+0,2.472930255815e+0,0.000000000000e+0,8.667852868376e-1,-1.010617573547e-1,3.559149163203e-1,1.351151375900e+0,1.404341116465e-4,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.926335673055e-3,5.831710396958e-3,8.681256874924e-2,8.363544669207e-2
4.560000000000e+0,2.472930255815e+0,0.000000000000e+0,8.606729518079e-1,-9.023788049631e-2,3.097378207489e-1,1.392723216675e+0,3.414707947315e-5,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.037168920958e-3,5.250167604700e-3,8.699800289733e-2,8.543134476139e-2
4.580000000000e+0,2.472930255815e+0,0.000000000000e+0,8.548212660265e-1,-7.997275504277e-2,2.663980161521e-1,1.431683724511e+0,4.167371156494e-9,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.136286870058e-3,4.660299071178e-3,8.712065694544e-2,8.710334967999e-2
4.600000000000e+0,2.472930255815e+0,0.000000000000e+0,8.492588446648e-1,-7.032130997983e-2,2.261545218779e-1,1.467808203937e+0,2.999531506858e-5,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.223530151307e-3,4.062820969126e-3,8.718054499048e-2,8.864887665484e-2
4.620000000000e+0,2.472930255815e+0,0.000000000000e+0,8.440126969872e-1,-6.133522875566e-2,1.892503280336e-1,1.500886437089e+0,1.160224604474e-4,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.298753811810e-3,3.458458591415e-3,8.717772137449e-2,9.006553125387e-2
4.640000000000e+0,2.472930255815e+0,0.000000000000e+0,8.391080739528e-1,-5.306264560206e-2,1.559109117972e-1,1.530723940387e+0,2.499752793651e-4,3.057402047112e+1,8.609316135743e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.361827488307e-3,2.847945462318e-3,8.711228043701e-2,9.135111305577e-2
4.660000000000e+0,2.472930255815e+0,0.000000000000e+0,8.345683259690e-1,-4.554786204752e-2,1.263428530530e-1,1.557143133705e+0,4.238051348929e-4,3.057402047112e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.412635563065e-3,2.232022466085e-3,8.698435625344e-2,9.250361900570e-2
4.680000000000e+0,2.472930255815e+0,0.000000000000e+0,8.304147716204e-1,-3.883108528633e-2,1.007325576606e-1,1.579984415153e+0,6.295966668273e-4,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.451077302500e-3,1.611436992618e-3,8.679412236045e-2,9.352124647297e-2
4.700000000000e+0,2.472930255815e+0,0.000000000000e+0,8.266665781310e-1,-3.294818993995e-2,7.924509602724e-2,1.599107135117e+0,8.596364787492e-4,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.477066978889e-3,9.869420996875e-4,8.654179146959e-2,9.440239600688e-2
4.720000000000e+0,2.472930255815e+0,0.000000000000e+0,8.233406542484e-1,-2.793050461137e-2,6.202316397359e-2,1.614390463794e+0,1.106478409912e-3,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.490533975477e-3,3.592956907099e-4,8.622761516963e-2,9.514567378732e-2
4.740000000000e+0,2.472930255815e+0,0.000000000000e+0,8.204515561680e-1,-2.380462449076e-2,4.918617217203e-2,1.625734147053e+0,1.363004912740e-3,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.491422875292e-3,-2.707402932487e-4,8.585188361894e-2,9.574989376742e-2
4.760000000000e+0,2.472930255815e+0,0.000000000000e+0,8.180114070402e-1,-2.059225112192e-2,4.082946968631e-2,1.633059146116e+0,1.622484093581e-3,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.479693533919e-3,-9.024006688835e-4,8.541492522830e-2,9.621407950535e-2
4.780000000000e+0,2.472930255814e+0,0.000000000000e+0,8.160298305270e-1,-1.831006028501e-2,3.702370636728e-2,1.636308157191e+0,1.878622013888e-3,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.455321136487e-3,-1.534917795417e-3,8.491710633499e-2,9.653746568339e-2
4.800000000000e+0,2.472930255814e+0,0.000000000000e+0,8.145138987918e-1,-1.696959879227e-2,3.781433805857e-2,1.635446007865e+0,2.125609891392e-3,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.418296239039e-3,-2.167522350893e-3,8.435883086876e-2,9.671949931209e-2
4.820000000000e+0,2.472930255814e+0,0.000000000000e+0,8.134680952297e-1,-1.657721083040e-2,4.322127774528e-2,1.630459927785e+0,2.358165885283e-3,3.057402047113e+1,8.609316135744e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.368624794445e-3,-2.799444102375e-3,8.374054001014e-2,9.675984061833e-2
4.840000000000e+0,2.472930255814e+0,0.000000000000e+0,8.128942921582e-1,-1.713399431744e-2,5.323869494123e-2,1.621359691836e+0,2.571571195986e-3,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.306328162958e-3,-3.429912672557e-3,8.306271184154e-2,9.665836361589e-2
4.860000000000e+0,2.472930255814e+0,0.000000000000e+0,8.127917436061e-1,-1.863578757314e-2,6.783496476064e-2,1.608177634763e+0,2.761700258112e-3,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.231443107436e-3,-4.058158305410e-3,8.232586099138e-2,9.641515635786e-2
4.880000000000e+0,2.472930255814e+0,0.000000000000e+0,8.131570932535e-1,-2.107318643157e-2,8.695276726181e-2,1.590968536876e+0,2.925044854633e-3,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.144021773256e-3,-4.683412633516e-3,8.153053827156e-2,9.603052087035e-2
4.900000000000e+0,2.472930255814e+0,0.000000000000e+0,8.139843974899e-1,-2.443159175313e-2,1.105093367879e-1,1.569809381259e+0,3.058732030328e-3,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.044131652832e-3,-5.304909449740e-3,8.067733030834e-2,9.550497276756e-2
4.920000000000e+0,2.472930255814e+0,0.000000000000e+0,8.152651634729e-1,-2.869128712151e-2,1.383968601671e-1,1.544798983562e+0,3.160535733587e-3,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.931855534635e-3,-5.921885485824e-3,7.976685916664e-2,9.483924054817e-2
4.940000000000e+0,2.472930255814e+0,0.000000000000e+0,8.169884019837e-1,-3.382754633958e-2,1.704830217766e-1,1.516057496227e+0,3.228882166297e-3,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.807291436556e-3,-6.533581200377e-3,7.879978196771e-2,9.403426457396e-2
4.960000000000e+0,2.472930255814e+0,0.000000000000e+0,8.191406947926e-1,-3.981077016838e-2,2.066116926228e-1,1.483725789695e+0,3.262848872427e-3,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.670552523391e-3,-7.139241578567e-3,7.777679049997e-2,9.309119573135e-2
4.980000000000e+0,2.472930255814e+0,0.000000000000e+0,8.217062761645e-1,-4.660665158518e-2,2.466037597538e-1,1.447964713835e+0,3.262157646078e-3,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.521767008201e-3,-7.738116945613e-3,7.669861082280e-2,9.201139377739e-2
5.000000000000e+0,2.472930255814e+0,0.000000000000e+0,8.246671280512e-1,-5.417636867114e-2,2.902580914969e-1,1.408954243548e+0,3.227161388979e-3,3.057402047114e+1,8.609316135745e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.361078037248e-3,-8.329463795891e-3,7.556600286291e-2,9.079642537169e-2
5.020000000000e+0,2.472930255814e+0,0.000000000000e+0,8.280030884396e-1,-6.247680407780e-2,3.373526332151e-1,1.366892513141e+0,3.158825095531e-3,3.057402047114e+1,8.609316135745e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.188643558175e-3,-8.912545639214e-3,7.437976000290e-2,8.944806179649e-2
5.040000000000e+0,2.472930255814e+0,0.000000000000e+0,8.316919722461e-1,-7.146078986395e-2,3.876456274969e-1,1.321994744745e+0,3.058701189853e-3,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,5.004636171087e-3,-9.486633865440e-3,7.314070866145e-2,8.796827636731e-2
5.060000000000e+0,2.472930255814e+0,0.000000000000e+0,8.357097040735e-1,-8.107737634284e-2,4.408769519525e-1,1.274492076647e+0,2.928899483921e-3,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,4.809242962143e-3,-1.005100862823e-2,7.184970786472e-2,8.635924153688e-2
5.080000000000e+0,2.472930255814e+0,0.000000000000e+0,8.400304620736e-1,-9.127212343380e-2,4.967695670715e-1,1.224630298034e+0,2.772052068131e-3,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,4.602665319278e-3,-1.060495974839e-2,7.050764880816e-2,8.462332569585e-2
5.100000000000e+0,2.472930255814e+0,0.000000000000e+0,8.446268320936e-1,-1.019874128732e-1,5.550310659240e-1,1.172668497184e+0,2.591273485421e-3,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,4.385118729666e-3,-1.114778763668e-2,6.911545440831e-2,8.276308967369e-2
5.120000000000e+0,2.472930255814e+0,0.000000000000e+0,8.494699712161e-1,-1.131627795093e-1,6.153553168536e-1,1.118877630676e+0,2.390116577122e-3,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,4.156832558534e-3,-1.167880423572e-2,6.767407884363e-2,8.078128294404e-2
5.140000000000e+0,2.472930255813e+0,0.000000000000e+0,8.545297797473e-1,-1.247352597829e-1,6.774241897233e-1,1.063539021703e+0,2.172524422497e-3,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,3.918049808949e-3,-1.219733397998e-2,6.618450708383e-2,7.868083953900e-2
5.160000000000e+0,2.472930255813e+0,0.000000000000e+0,8.597750806494e-1,-1.366397553826e-1,7.409093557361e-1,1.006942795986e+0,1.942778824634e-3,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,3.669026862247e-3,-1.270271477245e-2,6.464775440695e-2,7.646487367730e-2
5.180000000000e+0,2.472930255813e+0,0.000000000000e+0,8.651738053655e-1,-1.488094099630e-1,8.054741503716e-1,9.493862642170e-1,1.705445822248e-3,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,3.410033198768e-3,-1.319429897615e-2,6.306486590328e-2,7.413667511186e-2
5.200000000000e+0,2.472930255813e+0,0.000000000000e+0,8.706931849408e-1,-1.611759967207e-1,8.707754885506e-1,8.911722603122e-1,1.465318730326e-3,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,3.141351098632e-3,-1.367145441807e-2,6.143691596559e-2,7.169970420255e-2
5.220000000000e+0,2.472930255813e+0,0.000000000000e+0,8.762999453056e-1,-1.736703145463e-1,9.364658207775e-1,8.326074450446e-1,1.227359231776e-3,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,2.863275322339e-3,-1.413356540285e-2,5.976500776473e-2,6.915758672066e-2
5.240000000000e+0,2.472930255813e+0,0.000000000000e+0,8.819605055540e-1,-1.862225904030e-1,1.002195118709e+0,7.740005848959e-1,9.966370575810e-4,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,2.576112771025e-3,-1.458003373285e-2,5.805027271007e-2,6.651410839175e-2
5.260000000000e+0,2.472930255813e+0,0.000000000000e+0,8.876411780275e-1,-1.987628855312e-1,1.067612878361e+0,7.156608161516e-1,7.782688038566e-4,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,2.280182126274e-3,-1.501027973110e-2,5.629386989401e-2,6.377320918444e-2
5.280000000000e+0,2.472930255813e+0,0.000000000000e+0,8.933083689943e-1,-2.112215030384e-1,1.132370129016e+0,6.578959044002e-1,5.773564410574e-4,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,1.975813469486e-3,-1.542374326312e-2,5.449698551984e-2,6.093897735277e-2
5.300000000000e+0,2.472930255813e+0,0.000000000000e+0,8.989287787043e-1,-2.235293944119e-1,1.196121435773e+0,6.010105096749e-1,3.989260728104e-4,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,1.663347880851e-3,-1.581988475319e-2,5.266083231260e-2,5.801564324064e-2
5.320000000000e+0,2.472930255813e+0,0.000000000000e+0,9.044695995983e-1,-2.356185624819e-1,1.258526883708e+0,5.453044674885e-1,2.478674998501e-4,3.057402047114e+1,8.609316135746e+0,1.589658807823e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,1.343137018086e-3,-1.619818619062e-2,5.078664891218e-2,5.500757285693e-2
5.340000000000e+0,2.472930255813e+0,0.000000000000e+0,9.098987114512e-1,-2.474224583702e-1,1.319254031631e+0,4.910710959626e-1,1.288751380137e-4,3.057402047114e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,1.015542675200e-3,-1.655815212098e-2,4.887569924831e-2,5.191926123087e-2
5.360000000000e+0,2.472930255813e+0,0.000000000000e+0,9.151848722449e-1,-2.588763699837e-1,1.377979823584e+0,4.385955391398e-1,4.639082838039e-5,3.057402047114e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,6.809363216117e-4,-1.689931061734e-2,4.692927189710e-2,4.875532555710e-2
5.380000000000e+0,2.472930255813e+0,0.000000000000e+0,9.202979035853e-1,-2.699177996497e-1,1.434392446429e+0,3.881531563861e-1,4.549062534698e-6,3.057402047114e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,3.396986220971e-4,-1.722121422644e-2,4.494867941866e-2,4.552049814099e-2
5.400000000000e+0,2.472930255813e+0,0.000000000000e+0,9.252088695054e-1,-2.804868285456e-1,1.488193122171e+0,3.400079675557e-1,7.125126477300e-6,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-7.781061897720e-6,-1.752344088420e-2,4.293525767583e-2,4.221961915475e-2
5.420000000000e+0,2.472930255813e+0,0.000000000000e+0,9.298902475347e-1,-2.905264656486e-1,1.539097824007e+0,2.944111632763e-1,5.748664324372e-5,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-3.611051889028e-4,-1.780559479573e-2,4.089036513362e-2,3.885762921551e-2
5.440000000000e+0,2.472930255813e+0,0.000000000000e+0,9.343160909577e-1,-2.999829790161e-1,1.586838905551e+0,2.515996893536e-1,1.585489669623e-4,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-7.198685712694e-4,-1.806730727418e-2,3.881538213955e-2,3.543956179698e-2
5.460000000000e+0,2.472930255813e+0,0.000000000000e+0,9.384621812361e-1,-3.088062073109e-1,1.631166633178e+0,2.117949138601e-1,3.127348498908e-4,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.083658925341e-3,-1.830823753366e-2,3.671171018479e-2,3.197053548672e-2
5.480000000000e+0,2.472930255813e+0,0.000000000000e+0,9.423061696291e-1,-3.169498496048e-1,1.671850612029e+0,1.752013849903e-1,5.219387694299e-4,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.452057436979e-3,-1.852807343095e-2,3.458077114635e-2,2.845574610140e-2
5.500000000000e+0,2.472930255813e+0,0.000000000000e+0,9.458277071122e-1,-3.243717316242e-1,1.708681096841e+0,1.420056872193e-1,7.874962642644e-4,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-1.824639341372e-3,-1.872653215152e-2,3.242400651047e-2,2.490045867272e-2
5.520000000000e+0,2.472930255813e+0,0.000000000000e+0,9.490085617661e-1,-3.310340467474e-1,1.741470179495e+0,1.123754027112e-1,1.110158587928e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-2.200974515973e-3,-1.890336083520e-2,3.024287657762e-2,2.130999931726e-2
5.540000000000e+0,2.472930255813e+0,0.000000000000e+0,9.518327228895e-1,-3.369035702246e-1,1.770052845926e+0,8.645818427682e-2,1.490072944757e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-2.580628085307e-3,-1.905833713754e-2,2.803885964956e-2,1.768974700353e-2
5.560000000000e+0,2.472930255812e+0,0.000000000000e+0,9.542864911712e-1,-3.419518452573e-1,1.794287895876e+0,6.438094549532e-2,1.926768527370e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-2.963161036337e-3,-1.919126972298e-2,2.581345119875e-2,1.404512522996e-2
5.580000000000e+0,2.472930255812e+0,0.000000000000e+0,9.563585543490e-1,-3.461553397584e-1,1.814058719808e+0,4.624917288637e-2,2.419148527112e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-3.348130842979e-3,-1.930199868664e-2,2.356816302106e-2,1.038159362779e-2
5.600000000000e+0,2.472930255812e+0,0.000000000000e+0,9.580400478760e-1,-3.494955728020e-1,1.829273928242e+0,3.214636425657e-2,2.965488239684e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-3.735092098316e-3,-1.939039590180e-2,2.130452237209e-2,6.704639502970e-3
5.620000000000e+0,2.472930255812e+0,0.000000000000e+0,9.593246002136e-1,-3.519592099713e-1,1.839867829679e+0,2.213359655305e-2,3.563439337596e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-4.123597153004e-3,-1.945636529084e-2,1.902407108800e-2,3.019769331399e-3
5.640000000000e+0,2.472930255812e+0,0.000000000000e+0,9.602083624715e-1,-3.535381270146e-1,1.845800754284e+0,1.624922574176e-2,4.210040329823e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432746e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-4.513196758305e-3,-1.949984301777e-2,1.672836469166e-2,-6.674997780330e-4
5.660000000000e+0,2.472930255812e+0,0.000000000000e+0,9.606900222201e-1,-3.542294414311e-1,1.847059221452e+0,1.450872039408e-2,4.901733177399e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-4.903440712186e-3,-1.952079760117e-2,1.441897148483e-2,-4.351648638042e-3
5.680000000000e+0,2.472930255812e+0,0.000000000000e+0,9.607708014020e-1,-3.540355118182e-1,1.843655950426e+0,1.690462982073e-2,5.634385981851e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-5.293878506872e-3,-1.951922994689e-2,1.209747162740e-2,-8.027164540599e-3
5.700000000000e+0,2.472930255812e+0,0.000000000000e+0,9.604544383804e-1,-3.529639050262e-1,1.835629714104e+0,2.340668674168e-2,6.403321612280e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-5.684059976247e-3,-1.949517330031e-2,9.765456204396e-3,-1.168854980299e-2
5.720000000000e+0,2.472930255812e+0,0.000000000000e+0,9.597471542623e-1,-3.510273313799e-1,1.823045037213e+0,3.396204363004e-2,7.203352086259e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-6.073535941499e-3,-1.944869311888e-2,7.424526281973e-3,-1.533033028768e-2
5.740000000000e+0,2.472930255812e+0,0.000000000000e+0,9.586576037439e-1,-3.482435484383e-1,1.805991741010e+0,4.849564102580e-2,8.028818470629e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-6.461858853434e-3,-1.937988686579e-2,5.076291953040e-3,-1.894706388149e-2
5.760000000000e+0,2.472930255812e+0,0.000000000000e+0,9.571968108245e-1,-3.446352339698e-1,1.784584337651e+0,6.691070528496e-2,8.873636020508e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-6.848583429879e-3,-1.928888372646e-2,2.722371373688e-3,-2.253334891963e-2
5.780000000000e+0,2.472930255812e+0,0.000000000000e+0,9.553780898392e-1,-3.402298290268e-1,1.758961278350e+0,8.908937241958e-2,9.731344229316e-3,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-7.233267286666e-3,-1.917584425019e-2,3.643897912607e-4,-2.608383254023e-2
5.800000000000e+0,2.472930255811e+0,0.000000000000e+0,9.532169523528e-1,-3.350593521962e-1,1.729284060337e+0,1.148934338988e-1,1.059516141920e-2,3.057402047113e+1,8.609316135746e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-7.615471560720e-3,-1.904095991928e-2,-1.996021434958e-3,-2.959321895545e-2
5.820000000000e+0,2.472930255811e+0,0.000000000000e+0,9.507310005565e-1,-3.291601862913e-1,1.695736198559e+0,1.441651995260e-1,1.145804346071e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-7.994761523832e-3,-1.888445264912e-2,-4.357225819545e-3,-3.305627762513e-2
5.840000000000e+0,2.472930255811e+0,0.000000000000e+0,9.479398078896e-1,-3.225728389315e-1,1.658522068891e+0,1.767284717889e-1,1.231274617290e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-8.370707185773e-3,-1.870657422259e-2,-6.717582742351e-3,-3.646785131939e-2
5.860000000000e+0,2.472930255811e+0,0.000000000000e+0,9.448647876972e-1,-3.153416786190e-1,1.617865630410e+0,2.123896254021e-1,1.315189092083e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-8.742883885465e-3,-1.850760566285e-2,-9.075448444668e-3,-3.982286405688e-2
5.880000000000e+0,2.472930255811e+0,0.000000000000e+0,9.415290508073e-1,-3.075146480803e-1,1.574009035059e+0,2.509387851285e-1,1.396803289654e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-9.110872869039e-3,-1.828785654869e-2,-1.142917702938e-2,-4.311632890568e-2
5.900000000000e+0,2.472930255811e+0,0.000000000000e+0,9.379572529812e-1,-2.991429567810e-1,1.527211133684e+0,2.921510943842e-1,1.475373154278e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-9.474261853654e-3,-1.804766427716e-2,-1.377712146434e-2,-4.634335563404e-2
5.920000000000e+0,2.472930255811e+0,0.000000000000e+0,9.341754332554e-1,-2.902807546499e-1,1.477745888047e+0,3.357880666027e-1,1.550162255576e-2,3.057402047113e+1,8.609316135745e+0,1.589658807822e+1,3.551890432745e+1,0.000000000000e+0,0.000000000000e+0,0.000000000000e+0,-9.832645576084e-3,-1.778739327816e-2,-1.611763458831e-2,-4.949915819892e-2
