time,r_x,r_y,r_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,q_est_w,q_est_x,q_est_y,q_est_z,omega_est_x,omega_est_y,omega_est_z,gyro_bias_est_x,gyro_bias_est_y,gyro_bias_est_z,slider_s,slider_v,slider_s_est,slider_v_est,theta_1,theta_1_dot,theta_2,theta_2_dot,theta_1_est,theta_2_est,slosh_energy,fuel_true,fuel_est,c1_est,c2_est,k12_est,etaT_est,attitude_error_deg,thruster_0_cmd,thruster_1_cmd,thruster_2_cmd,thruster_3_cmd,thruster_4_cmd,thruster_5_cmd,thruster_0_actual,thruster_1_actual,thruster_2_actual,thruster_3_actual,thruster_4_actual,thruster_5_actual,fault_confidence_0,fault_confidence_1,fault_confidence_2,fault_confidence_3,fault_confidence_4,fault_confidence_5,detected_failed_thruster,quaternion_norm_error,total_angular_momentum_error
1.45805000e+2,-2.68920107e+0,1.68531090e+1,2.07058486e+1,1.51912909e-2,1.27637980e-1,1.38913233e-1,-9.99987095e-1,-4.51252478e-3,-1.64773620e-3,-1.65272180e-3,1.89410711e-4,-1.44138417e-4,2.88589128e-4,-9.99986129e-1,-4.48068837e-3,-2.34437524e-3,-1.47292281e-3,2.89388086e-4,1.55155858e-4,3.76586313e-4,1.08703999e-3,-7.75737462e-4,7.11429990e-4,-2.93512066e-3,5.03504027e-3,-4.83287863e-3,-2.84937743e-3,-1.09447820e-3,5.73671733e-4,-1.10779838e-3,9.50198067e-4,3.76596312e-4,-1.94447663e-3,2.83901172e-4,2.30446348e+0,2.27023214e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.82161502e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16531770e+3
1.45855000e+2,-2.68844309e+0,1.68594909e+1,2.07127943e+1,1.51278671e-2,1.27637756e-1,1.38913430e-1,-9.99987068e-1,-4.51727836e-3,-1.64391132e-3,-1.66001476e-3,1.89413421e-4,-1.59694054e-4,2.96806265e-4,-9.99986102e-1,-4.55780960e-3,-2.22661204e-3,-1.43690547e-3,-4.70846731e-4,-3.49170147e-4,2.56409047e-4,1.03354342e-3,-7.21927592e-4,7.37021363e-4,-2.66031798e-3,5.95706682e-3,-3.71001287e-3,-5.94212920e-3,-1.06390026e-3,6.49034311e-4,-1.05592566e-3,1.12308249e-3,-3.71377250e-4,2.51416798e-3,2.85097598e-4,2.30446348e+0,2.32851533e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.82775764e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16532050e+3
1.45905000e+2,-2.68768827e+0,1.68658728e+1,2.07197399e+1,1.50652328e-2,1.27637532e-1,1.38913625e-1,-9.99987041e-1,-4.52203296e-3,-1.63970816e-3,-1.66750800e-3,1.89416397e-4,-1.74306848e-4,3.04744843e-4,-9.99986102e-1,-4.55780960e-3,-2.22661204e-3,-1.43690547e-3,-4.70846731e-4,-3.49170147e-4,2.56409047e-4,1.03354342e-3,-7.21927592e-4,7.37021363e-4,-2.33941398e-3,6.87909336e-3,-3.71001287e-3,-5.94212920e-3,-1.02961735e-3,7.21842071e-4,-9.95664835e-4,1.28548770e-3,-3.71377250e-4,2.51416798e-3,2.86252120e-4,2.30446348e+0,2.32851533e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.83385073e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16532315e+3
1.45955000e+2,-2.68693678e+0,1.68722547e+1,2.07266856e+1,1.49944007e-2,1.27637278e-1,1.38913846e-1,-9.99987014e-1,-4.52678855e-3,-1.63515187e-3,-1.67519443e-3,1.89419609e-4,-1.87854727e-4,3.12386326e-4,-9.99986391e-1,-4.52153533e-3,-2.18379171e-3,-1.41607813e-3,1.21263640e-4,-9.96509296e-6,2.82429311e-4,1.05617786e-3,-6.99320377e-4,7.55682848e-4,-1.96808606e-3,7.97402353e-3,-4.23021166e-3,-7.13656116e-3,-9.91761471e-4,7.91925029e-4,-9.27574219e-4,1.43605696e-3,-1.86095759e-3,1.32449396e-3,2.87288162e-4,2.30446348e+0,2.34902924e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.83990307e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16532564e+3
1.46005000e+2,-2.68618881e+0,1.68786365e+1,2.07336313e+1,1.49245364e-2,1.27637024e-1,1.38914063e-1,-9.99986987e-1,-4.53154508e-3,-1.63027052e-3,-1.68306653e-3,1.89423028e-4,-2.00225669e-4,3.19712537e-4,-9.99986391e-1,-4.52153533e-3,-2.18379171e-3,-1.41607813e-3,1.21263640e-4,-9.96509296e-6,2.82429311e-4,1.05617786e-3,-6.99320377e-4,7.55682848e-4,-1.54201163e-3,9.06895369e-3,-4.23021166e-3,-7.13656116e-3,-9.50473042e-4,8.59116482e-4,-8.52277224e-4,1.57354524e-3,-1.86095759e-3,1.32449396e-3,2.88133525e-4,2.30446348e+0,2.34902924e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.84592424e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16532795e+3
1.46055000e+2,-2.68544386e+0,1.68850184e+1,2.07405770e+1,1.48736995e-2,1.27636831e-1,1.38914219e-1,-9.99986960e-1,-4.53630247e-3,-1.62509488e-3,-1.69111632e-3,1.89426624e-4,-2.11318653e-4,3.26705613e-4,-9.99986486e-1,-4.55491753e-3,-2.05865978e-3,-1.42932085e-3,-1.13694550e-4,-3.42865805e-4,4.75079047e-4,1.03537720e-3,-6.41883994e-4,7.61215180e-4,-1.06975082e-3,9.82147847e-3,-3.03628668e-3,-4.84595850e-3,-9.05900746e-4,9.23252643e-4,-7.70456497e-4,1.69682982e-3,-3.13132723e-3,-1.44203882e-3,2.88722582e-4,2.30446348e+0,2.31631601e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.85192453e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533007e+3
1.46105000e+2,-2.68470143e+0,1.68914002e+1,2.07475228e+1,1.48239783e-2,1.27636640e-1,1.38914370e-1,-9.99986934e-1,-4.54106068e-3,-1.61965805e-3,-1.69933540e-3,1.89430364e-4,-2.21044509e-4,3.33347979e-4,-9.99986486e-1,-4.55491753e-3,-2.05865978e-3,-1.42932085e-3,-1.13694550e-4,-3.42865805e-4,4.75079047e-4,1.03537720e-3,-6.41883994e-4,7.61215180e-4,-5.59863780e-4,1.05740033e-2,-3.03628668e-3,-4.84595850e-3,-8.58201386e-4,9.84172369e-4,-6.82847566e-4,1.80491965e-3,-3.13132723e-3,-1.44203882e-3,2.88998239e-4,2.30446348e+0,2.31631601e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.85791475e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533199e+3
1.46155000e+2,-2.68396079e+0,1.68977820e+1,2.07544685e+1,1.48015789e-2,1.27636540e-1,1.38914434e-1,-9.99986907e-1,-4.54581962e-3,-1.61399525e-3,-1.70771495e-3,1.89434217e-4,-2.29326653e-4,3.39622333e-4,-9.99986265e-1,-4.55834978e-3,-2.08661487e-3,-1.52871305e-3,5.24275995e-4,1.05356003e-4,6.06194297e-4,1.04707732e-3,-6.54342003e-4,7.23780678e-4,-2.47968247e-5,1.08286750e-2,-2.22820110e-3,-1.09186020e-3,-8.07539762e-4,1.04171700e-3,-5.90232044e-4,1.89696361e-3,-4.41178524e-3,1.32231379e-5,2.88913601e-4,2.30446348e+0,2.31233496e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.86390611e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533369e+3
1.46205000e+2,-2.68322125e+0,1.69041639e+1,2.07614142e+1,1.47804087e-2,1.27636443e-1,1.38914494e-1,-9.99986880e-1,-4.55057923e-3,-1.60814343e-3,-1.71624573e-3,1.89438153e-4,-2.36101711e-4,3.45511640e-4,-9.99986265e-1,-4.55834978e-3,-2.08661487e-3,-1.52871305e-3,5.24275995e-4,1.05356003e-4,6.06194297e-4,1.04707732e-3,-6.54342003e-4,7.23780678e-4,5.23003716e-4,1.10833467e-2,-2.22820110e-3,-1.09186020e-3,-7.54088542e-4,1.09573033e-3,-4.93430459e-4,1.97225735e-3,-4.41178524e-3,1.32231379e-5,2.88433289e-4,2.30446348e+0,2.31233496e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.86991002e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533517e+3
1.46255000e+2,-2.68248275e+0,1.69105457e+1,2.07683599e+1,1.47596262e-2,1.27636346e-1,1.38914554e-1,-9.99986853e-1,-4.55533942e-3,-1.60214096e-3,-1.72491807e-3,1.89442140e-4,-2.41320008e-4,3.50999139e-4,-9.99986119e-1,-4.58590374e-3,-2.02919871e-3,-1.61689310e-3,2.58103316e-4,-9.04406102e-5,1.40609129e-4,1.03939236e-3,-6.26301678e-4,6.80294976e-4,1.08395868e-3,1.13548519e-2,-2.57462551e-3,-1.07311781e-3,-6.98028147e-4,1.14605864e-3,-3.93294768e-4,2.03024880e-3,-3.31815628e-3,-9.13417667e-4,2.87534370e-4,2.30446348e+0,2.27864026e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.87593801e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533642e+3
1.46305000e+2,-2.68174526e+0,1.69169275e+1,2.07753056e+1,1.47401487e-2,1.27636253e-1,1.38914609e-1,-9.99986826e-1,-4.56010011e-3,-1.59602727e-3,-1.73372189e-3,1.89446147e-4,-2.44945946e-4,3.56068364e-4,-9.99986119e-1,-4.58590374e-3,-2.02919871e-3,-1.61689310e-3,2.58103316e-4,-9.04406102e-5,1.40609129e-4,1.03939236e-3,-6.26301678e-4,6.80294976e-4,1.65848890e-3,1.16263571e-2,-2.57462551e-3,-1.07311781e-3,-6.39546614e-4,1.19255094e-3,-2.90700633e-4,2.07054233e-3,-3.31815628e-3,-9.13417667e-4,2.86206862e-4,2.30446348e+0,2.27864026e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.88200148e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533743e+3
1.46355000e+2,-2.68100785e+0,1.69233093e+1,2.07822514e+1,1.47565178e-2,1.27636285e-1,1.38914551e-1,-9.99986799e-1,-4.56486122e-3,-1.58984252e-3,-1.74264673e-3,1.89450145e-4,-2.46958240e-4,3.60703179e-4,-9.99985938e-1,-4.61491689e-3,-1.98829953e-3,-1.69510711e-3,7.01537799e-4,8.98746010e-5,2.59320042e-4,1.03425953e-3,-6.03330864e-4,6.42203003e-4,2.23016173e-3,1.12405560e-2,-1.39953468e-3,3.83395849e-3,-5.78839455e-4,1.23505925e-3,-1.86539532e-4,2.09290136e-3,-4.67430472e-3,1.27295286e-4,2.84453825e-4,2.30446348e+0,2.35726484e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.88811163e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533820e+3
1.46405000e+2,-2.68026959e+0,1.69296911e+1,2.07891971e+1,1.47742283e-2,1.27636323e-1,1.38914490e-1,-9.99986771e-1,-4.56962265e-3,-1.58362723e-3,-1.75168170e-3,1.89454104e-4,-2.47350029e-4,3.64887833e-4,-9.99985938e-1,-4.61491689e-3,-1.98829953e-3,-1.69510711e-3,7.01537799e-4,8.98746010e-5,2.59320042e-4,1.03425953e-3,-6.03330864e-4,6.42203003e-4,2.78254450e-3,1.08547549e-2,-1.39953468e-3,3.83395849e-3,-5.16109499e-4,1.27343907e-3,-8.17107648e-5,2.09724966e-3,-4.67430472e-3,1.27295286e-4,2.82291015e-4,2.30446348e+0,2.35726484e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.89427931e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533872e+3
1.46455000e+2,-2.67953104e+0,1.69360729e+1,2.07961428e+1,1.47680371e-2,1.27636277e-1,1.38914505e-1,-9.99986743e-1,-4.57438432e-3,-1.57742187e-3,-1.76081554e-3,1.89457996e-4,-2.46128855e-4,3.68607009e-4,-9.99986277e-1,-4.53200511e-3,-1.93774647e-3,-1.77522811e-3,8.99611884e-5,6.32205679e-5,9.01241316e-4,1.08220212e-3,-5.74124728e-4,6.35072776e-4,3.32765575e-3,1.09496951e-2,7.24092031e-4,-1.11681763e-3,-4.51566700e-4,1.30754994e-3,2.28865632e-5,2.08367102e-3,-4.21970021e-3,1.01393852e-3,2.79746136e-4,2.30446348e+0,2.33439782e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.90051482e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533900e+3
1.46505000e+2,-2.67879276e+0,1.69424548e+1,2.08030886e+1,1.47631839e-2,1.27636236e-1,1.38914515e-1,-9.99986715e-1,-4.57914614e-3,-1.57126660e-3,-1.77003662e-3,1.89461792e-4,-2.43316510e-4,3.71845904e-4,-9.99986277e-1,-4.53200511e-3,-1.93774647e-3,-1.77522811e-3,8.99611884e-5,6.32205679e-5,9.01241316e-4,1.08220212e-3,-5.74124728e-4,6.35072776e-4,3.87751401e-3,1.10446352e-2,7.24092031e-4,-1.11681763e-3,-3.85427919e-4,1.33725613e-3,1.26361506e-4,2.05240767e-3,-4.21970021e-3,1.01393852e-3,2.76857715e-4,2.30446348e+0,2.33439782e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.90682786e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533903e+3
1.46555000e+2,-2.67805361e+0,1.69488366e+1,2.08100343e+1,1.48033532e-2,1.27636356e-1,1.38914385e-1,-9.99986686e-1,-4.58390801e-3,-1.56520082e-3,-1.77933294e-3,1.89465467e-4,-2.38948760e-4,3.74590329e-4,-9.99986193e-1,-4.58415764e-3,-1.82114165e-3,-1.81177482e-3,2.00063838e-4,-4.21756511e-4,6.93344817e-4,1.05969058e-3,-5.22835379e-4,6.33155787e-4,4.41131527e-3,1.03074154e-2,2.46635248e-3,4.97939729e-3,-3.17916672e-4,1.36242744e-3,2.27839126e-4,2.00385710e-3,-2.28632674e-3,3.87345653e-4,2.73673651e-4,2.30446348e+0,2.26361174e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.91322738e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533882e+3
1.46605000e+2,-2.67731241e+0,1.69552184e+1,2.08169800e+1,1.48448181e-2,1.27636483e-1,1.38914252e-1,-9.99986657e-1,-4.58866983e-3,-1.55926290e-3,-1.78869212e-3,1.89468993e-4,-2.33074943e-4,3.76826793e-4,-9.99986193e-1,-4.58415764e-3,-1.82114165e-3,-1.81177482e-3,2.00063838e-4,-4.21756511e-4,6.93344817e-4,1.05969058e-3,-5.22835379e-4,6.33155787e-4,4.90825555e-3,9.57019552e-3,2.46635248e-3,4.97939729e-3,-2.49262824e-4,1.38294009e-3,3.26468153e-4,1.93856761e-3,-2.28632674e-3,3.87345653e-4,2.70249483e-4,2.30446348e+0,2.26361174e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.91972147e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533838e+3
1.46655000e+2,-2.67656966e+0,1.69616002e+1,2.08239257e+1,1.48653823e-2,1.27636537e-1,1.38914184e-1,-9.99986627e-1,-4.59343152e-3,-1.55348977e-3,-1.79810149e-3,1.89472346e-4,-2.25757435e-4,3.78542614e-4,-9.99986415e-1,-4.54410617e-3,-1.79733582e-3,-1.81424224e-3,-2.31650500e-5,-4.01345836e-4,2.25232526e-4,1.08044553e-3,-5.21368868e-4,6.38101163e-4,5.37888460e-3,9.25496683e-3,3.80299361e-3,8.74440710e-4,-1.79702250e-4,1.39867776e-3,4.21428382e-4,1.85723245e-3,-6.31358968e-4,-2.76227519e-4,2.66646438e-4,2.30446348e+0,2.22491244e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.92631727e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533770e+3
1.46705000e+2,-2.67582585e+0,1.69679820e+1,2.08308714e+1,1.48871627e-2,1.27636596e-1,1.38914112e-1,-9.99986597e-1,-4.59819299e-3,-1.54791670e-3,-1.80754805e-3,1.89475503e-4,-2.17071014e-4,3.79726038e-4,-9.99986415e-1,-4.54410617e-3,-1.79733582e-3,-1.81424224e-3,-2.31650500e-5,-4.01345836e-4,2.25232526e-4,1.08044553e-3,-5.21368868e-4,6.38101163e-4,5.83375223e-3,8.93973815e-3,3.80299361e-3,8.74440710e-4,-1.09476433e-4,1.40953266e-3,5.11937750e-4,1.76068274e-3,-6.31358968e-4,-2.76227519e-4,2.62929353e-4,2.30446348e+0,2.22491244e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.93302092e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533679e+3
1.46755000e+2,-2.67508101e+0,1.69743639e+1,2.08378171e+1,1.49064318e-2,1.27636649e-1,1.38914048e-1,-9.99986566e-1,-4.60295415e-3,-1.54257690e-3,-1.81701849e-3,1.89478439e-4,-2.07102115e-4,3.80366369e-4,-9.99986817e-1,-4.44556987e-3,-1.76616429e-3,-1.86622646e-3,-7.95159984e-5,2.28706558e-4,5.25268514e-4,1.13109101e-3,-4.99134396e-4,6.23746711e-4,6.27460786e-3,8.69448692e-3,5.69345657e-3,-5.68120163e-4,-3.88320054e-5,1.41540668e-3,5.97259025e-4,1.64987914e-3,-1.51866167e-3,-4.42689424e-4,2.59164514e-4,2.30446348e+0,2.25503838e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.93983743e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533567e+3
1.46805000e+2,-2.67433519e+0,1.69807457e+1,2.08447628e+1,1.49268039e-2,1.27636706e-1,1.38913980e-1,-9.99986534e-1,-4.60771491e-3,-1.53750131e-3,-1.82649927e-3,1.89481134e-4,-1.95947979e-4,3.80454105e-4,-9.99986817e-1,-4.44556987e-3,-1.76616429e-3,-1.86622646e-3,-7.95159984e-5,2.28706558e-4,5.25268514e-4,1.13109101e-3,-4.99134396e-4,6.23746711e-4,6.70320092e-3,8.44923570e-3,5.69345657e-3,-5.68120163e-4,3.19797606e-5,1.41621265e-3,6.76706051e-4,1.52590240e-3,-1.51866167e-3,-4.42689424e-4,2.55417509e-4,2.30446348e+0,2.25503838e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.94677070e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533435e+3
1.46855000e+2,-2.67358666e+0,1.69871275e+1,2.08517085e+1,1.50144789e-2,1.27637014e-1,1.38913707e-1,-9.99986502e-1,-4.61247519e-3,-1.53271830e-3,-1.83597660e-3,1.89483567e-4,-1.83715716e-4,3.79981086e-4,-9.99986551e-1,-4.47125003e-3,-1.77080180e-3,-1.94180201e-3,1.30301141e-4,-5.51954389e-4,3.31545636e-4,1.12099983e-3,-5.16797743e-4,5.92430710e-4,7.08798448e-3,6.94210660e-3,5.86157980e-3,9.80546231e-3,1.02703535e-4,1.41187563e-3,7.49649498e-4,1.38994290e-3,-4.54160863e-4,1.56715987e-3,2.51751161e-4,2.30446348e+0,2.33088420e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.95382341e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533283e+3
1.46905000e+2,-2.67283372e+0,1.69935094e+1,2.08586542e+1,1.51031142e-2,1.27637330e-1,1.38913432e-1,-9.99986470e-1,-4.61723492e-3,-1.52825345e-3,-1.84543649e-3,1.89485719e-4,-1.70521270e-4,3.78940629e-4,-9.99986551e-1,-4.47125003e-3,-1.77080180e-3,-1.94180201e-3,1.30301141e-4,-5.51954389e-4,3.31545636e-4,1.12099983e-3,-5.16797743e-4,5.92430710e-4,7.39741158e-3,5.43497751e-3,5.86157980e-3,9.80546231e-3,1.73080574e-4,1.40233417e-3,8.15522058e-4,1.24328926e-3,-4.54160863e-4,1.56715987e-3,2.48223599e-4,2.30446348e+0,2.33088420e+0,1.30529388e-1,1.07558122e-1,3.03504446e-1,8.96780505e-1,5.96099704e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,0.00000000e+0,8.00000000e-1,0.00000000e+0,0.00000000e+0,0.00000000e+0,2.00000000e+0,0.00000000e+0,1.16533113e+3
